sample_id,F_wind_kN,w_snow_kNm,E_Pa,max_disp_x,min_disp_x,max_disp_y,min_disp_y,max_force_x,max_force_y,max_moment_z,min_moment_z
749,4.158580009642543,2.121513055625071,200308920481.8993,0.0039130666534958,-0.001272164536798,0.0,-0.024624836610999,8975.1252296741,12956.555999066,18958.278551912,-16899.542561488
750,6.895889018074808,2.244602563340131,201530256317.30505,0.0050641086512752,-0.000546504002668,0.0,-0.025825781872927,10048.279932675,13843.031583046,20582.610326858,-17168.778495962
751,5.358095938131167,1.153641114594225,201818599590.3133,0.0032878035952679,0.0,0.0,-0.013203712599621,5565.8775052826,7212.6721203091,10959.709604037,-8307.1244010779
752,6.134164679866435,1.9915039279339128,207047062561.59555,0.0043791864090807,-0.000469179027958,0.0,-0.022302681918893,8918.7140900282,12282.931010972,18265.008609613,-15228.326500619
753,4.441224821879397,3.0274838753530298,191561709478.2629,0.0052417549999107,-0.0023971780297643,0.0,-0.036789405482351,12477.432486184,18409.005482365,26740.639738384,-24541.972914761
754,3.5655037952066704,1.9716683198318083,196120154321.00156,0.0035974022961461,-0.0013052625770452,0.0,-0.023383153704879,8275.0106665887,12025.359531953,17556.484652619,-15791.357332202
755,4.005751754631488,1.1020766664905768,195849691094.51047,0.0028011402161978,-0.0001603313450638,0.0,-0.013030231314298,5070.8545111765,6830.3113213715,10236.181478979,-8253.1002652763
756,5.428786642525311,2.0815712043725125,191148130227.80063,0.0045640410013282,-0.0008565832215841,0.0,-0.025279481666984,9104.6529162532,12785.485133916,18884.753761464,-16197.182423646
757,4.914335136387384,2.61913971437768,208200298181.70184,0.0045670134070931,-0.0015785537318175,0.0,-0.029254773834479,11031.821803361,15983.934392987,23359.202624476,-20926.274694279
758,3.934771546109627,1.7706098065432343,193598041255.15152,0.0035627443429095,-0.0009451920468735,0.0,-0.021250961460491,7593.3963063905,10838.681741989,15920.194459755,-13972.257039798
759,3.9493305169944417,1.976722870062105,196303302232.84848,0.003749540262456,-0.0011852514964901,0.0,-0.02341056515239,8379.1854123376,12076.466908418,17680.284744448,-15725.139658553
760,4.763745347591565,1.5884757318353837,195101245520.2602,0.0036561857910024,-0.000436740718372,0.0,-0.018882101934249,7085.2531602066,9790.2042485199,14541.531676661,-12183.213191064
761,5.067584634698621,2.5516548012374587,198220498864.30475,0.0047814709721839,-0.0015250230875998,0.0,-0.029927979441978,10809.474848605,15587.191638012,22816.088115627,-20307.395736447
762,4.373863341384565,2.0606139381772293,193875582454.41302,0.0040591497863143,-0.0011662024560901,0.0,-0.02470203649921,8791.6034019917,12602.770409545,18484.483044116,-16319.170948928
763,6.295731247978221,2.769750700731354,213150376908.3187,0.0051125239041031,-0.0013006185271129,0.0,-0.030189246046528,11909.322854294,16962.265239612,24933.128481977,-21816.288086816
764,4.739337595556276,2.465498049640384,201778289849.61572,0.0044789183917589,-0.0014973101628978,0.0,-0.028411728658431,10409.667973719,15052.290401378,22012.543015488,-19666.275003229
765,3.986046670168415,1.9792351398457355,200253459817.56284,0.0036923650352363,-0.0011532014389091,0.0,-0.022976888819376,8396.8012099517,12093.447961911,17709.303512099,-15735.979893158
766,4.318472729753355,2.1813414565458564,205562292584.58472,0.0039365084712659,-0.0012613723953848,0.0,-0.024671307791632,9237.7528865611,13324.382549225,19502.071046554,-17364.177553579
767,3.308272585243343,2.798938579016176,194722964576.54797,0.0044534602597201,-0.0024423944770413,0.0,-0.033483173931728,11358.984929695,16976.28244787,24554.451983088,-22916.663503536
768,5.857940028473818,1.206272024438437,200171236051.64468,0.0035638852711869,0.0,0.0,-0.013912363338589,5876.2992547185,7555.4431212469,11513.277463966,-8613.1982518323
769,5.63136176659888,1.718848411549029,187151796090.26047,0.0043194611164283,-0.0003820928557243,0.0,-0.021285227321782,7772.2291936444,10619.411488271,15835.085046461,-13047.254165545
770,3.1396313987075573,2.003413747249111,199608349488.0517,0.0034059006898556,-0.0014580090936821,0.0,-0.023357902955431,8301.2224119257,12192.784911854,17737.482183559,-16183.173063628
771,4.529402375134335,3.619557339638244,197282241104.7764,0.0057818442631502,-0.0030359134906971,0.0,-0.042729736728225,14744.4150142,21966.357040423,31805.245872703,-29562.98347445
772,4.160544343529841,2.465025880039714,198123675685.1128,0.0043371399477164,-0.001711315680514,0.0,-0.028946834334569,10279.800376463,15018.262820584,21886.988064573,-19827.271859062
773,5.235742940537606,1.0030458489535774,204533675411.67728,0.0030368754894149,0.0,0.0,-0.01131176522472,4967.0208011562,6302.2700374099,9650.249245418,-7058.2488712424
774,5.963445458733792,1.3663911491105514,201454590534.9245,0.0037555339427618,-1.9649740209158e-05,0.0,-0.015677652406721,6507.5782657119,8522.1283671491,12900.413432321,-9948.1737608373
775,3.9807024065183887,2.403857908721845,196345617057.28745,0.0042379363082765,-0.0017089552867382,0.0,-0.028486577029513,10007.821513381,14641.55977235,21327.924934806,-19357.247211567
776,3.249953128006023,1.765159208415948,204108600064.369,0.0031163020392169,-0.0011046556614534,0.0,-0.020113061064843,7421.0944782084,10768.936069195,15729.765646459,-14120.848954431
777,4.388286113635939,2.0146492723229086,200558759043.5005,0.0038791588002013,-0.0010664746285383,0.0,-0.023343199110878,8620.3148963016,12327.74872135,18095.766889044,-15923.315676583
778,6.657887221305256,2.5484237379674,186183225913.89297,0.0057413620345264,-0.0010727314140124,0.0,-0.031774050180156,11149.147114803,15653.590153297,23122.569356688,-19826.575822215
779,4.077456007300095,3.66567596696578,196570743989.20905,0.0056782920445446,-0.0032518660268615,0.0,-0.04344790015818,14820.291781187,22219.979459308,32105.208833994,-30086.634240928
780,7.79028663663669,2.147103006231659,200693542689.25027,0.0053202683230433,-0.0003073052300065,0.0,-0.024773224357448,9876.0317904891,13306.092623092,19939.287547177,-16082.597314378
781,2.6656721997810835,2.3711288424764563,205157907523.2468,0.0035297354114059,-0.0020065771080354,0.0,-0.026926581649288,9592.5518091705,14374.214015387,20772.746961218,-19453.082807711
782,3.28737256996378,2.73645946243948,190116876577.58328,0.0044808723984684,-0.0024278960729651,0.0,-0.033527217734772,11117.121582976,16600.154538579,24017.411689018,-22389.970303228
783,2.0781811690051204,1.4058680142054705,191206059500.27985,0.0024449938566705,-0.0011099705306083,0.0,-0.017115354612245,5797.6933835102,8549.5188763438,12420.980480531,-11392.155716644
784,2.8508492393753326,1.7554825575871156,201997126710.42847,0.0029869755291674,-0.0012308982836234,0.0,-0.020222709819018,7296.0755594624,10689.403539369,15563.550637231,-14152.219243121
785,3.2224586302126585,2.1728570208579936,187898098175.70197,0.0038496672557158,-0.0017421346480649,0.0,-0.026917977801356,8962.9345561902,13214.251992772,19199.419081101,-17604.119151593
786,3.2325217521000846,1.9456257297078208,206378822633.61957,0.0032672634869645,-0.001312620685137,0.0,-0.021934965691565,8102.3799086983,11850.995811508,17264.396790623,-15664.10667572
787,7.38381015437759,3.04853500527737,189889705072.0883,0.0064996577603491,-0.0014538960232904,0.0,-0.037284823531429,13208.566709153,18694.149944578,27538.213447592,-23882.882001333
788,3.4793489287592205,2.591884726646415,205116039555.05695,0.0040704013929632,-0.0020173948458997,0.0,-0.029423770681293,10610.732669719,15742.911368661,22825.39592627,-21102.918239667
789,5.00031903205186,2.034463238666474,200631970846.20416,0.0041331680138053,-0.0008950701583165,0.0,-0.023547916668073,8830.9324050903,12479.571417267,18393.077373263,-15917.599200591
790,4.259473557537197,2.2667462586090434,198448473344.8567,0.0041491649287193,-0.0014312632880664,0.0,-0.026562454962561,9548.8558776068,13833.599040114,20217.48918496,-18108.806784269
791,1.958794079856656,2.1294973217325595,207484814400.74725,0.0029944737439597,-0.0019161162835302,0.0,-0.023923190117775,8518.6706792017,12885.877311448,18564.408666687,-17594.691552914
792,3.734231808896985,1.628070486517739,203965174955.93063,0.0031530614738019,-0.0007884320239973,0.0,-0.018543504014561,7007.7342413724,9972.2622093937,14662.77845288,-12814.120361549
793,3.896486417667732,2.3740847468869486,212546310182.34955,0.0038538203658986,-0.0015696280251497,0.0,-0.025990059621167,9876.0714458373,14458.21671661,21056.270512675,-19127.279345472
794,2.4073603391266127,2.366392191601724,189714049843.0423,0.0037072650020239,-0.0022509363788632,0.0,-0.029067999932419,9517.4171039479,14331.877236889,20678.148324126,-19486.367955221
795,2.6197233207674184,2.740844380435353,202105673964.3365,0.0039812221037931,-0.0025006271999178,0.0,-0.031607930661537,10986.068412046,16590.534556907,23914.674230498,-22617.760661249
796,5.110218886715564,2.1769502611496963,199909029295.47803,0.0043465003043635,-0.0010381902739364,0.0,-0.025295194516038,9396.2646834806,13340.696583153,19630.87009434,-17101.024262739
797,3.4906570804384094,2.6159785521816006,194533270903.54608,0.004323442273933,-0.0021538373580822,0.0,-0.031313450524216,10704.713586466,15888.121450778,23033.160563002,-21305.086054827
798,1.879776632506383,3.2629172271491944,207759311401.35452,0.0043110437915181,-0.0032775557692391,0.0,-0.036638291143661,12804.481944524,19683.814162145,28209.645984657,-27279.048360867
799,4.715213878249649,2.450723128723939,188328689698.91663,0.0047717254976453,-0.0015932379055154,0.0,-0.030258373171032,10348.24895171,14962.382266261,21881.601929887,-19547.343267278
800,3.945284910538498,1.0386802024044384,203505308961.49728,0.0026046661072874,-0.0001148616032627,0.0,-0.011813736144077,4816.6897599786,6446.4484100649,9682.8743774262,-7729.7342767704
801,2.8886182241639786,1.7041720170401304,195359474851.3957,0.0030456921522997,-0.0011958294897572,0.0,-0.020295014948348,7109.5897858593,10383.442859023,15134.007523502,-13703.962933775
802,2.707460692412815,2.2994783472739444,203783813686.1282,0.0034921650733688,-0.0019206451573077,0.0,-0.026285622873128,9329.7685901161,13946.468691631,20170.753879982,-18830.398963676
803,1.899806680240228,2.408978605435924,197554195043.49,0.0034773739948091,-0.0023789150269773,0.0,-0.028432162411457,9566.6700201313,14559.895230256,20934.312161091,-19993.795858578
804,3.519269046395291,1.178304885934013,199660169607.1805,0.0026446570573049,-0.0003211837207957,0.0,-0.01368707518006,5252.5600392713,7261.4655070578,10783.689332284,-9041.4462617163
805,1.9214258849102823,1.705944437242981,206947700654.0096,0.0025188590898458,-0.0014300634666067,0.0,-0.019204948667924,6902.2434627014,10341.860555709,14945.903582567,-13994.694025482
806,5.275739184245219,1.9011455802928887,208353273506.5718,0.0039410156837863,-0.0006202082343975,0.0,-0.021173184918305,8385.7729325315,11694.429316981,17314.604462917,-14702.787293333
807,5.726893540441499,2.0002088949674555,200045718823.864,0.0043859817482202,-0.0006232797051946,0.0,-0.023196339078421,8861.6113427792,12313.159770371,18253.613285958,-15418.543582519
808,5.598254664153983,2.029758083087413,211297463310.0808,0.0041365525681114,-0.0006633050233545,0.0,-0.022291348656193,8945.4382336478,12483.634938034,18478.633382049,-15707.09600193
809,3.52541428958611,2.436584717549674,193852899045.47983,0.0041494704288743,-0.0019226799476331,0.0,-0.029260529536956,10031.316070974,14813.397395993,21511.263282917,-19765.973319596
810,4.385218928725123,2.120834101851744,179761731476.77844,0.0044561425595616,-0.0013359829009279,0.0,-0.027423725651794,9022.7516908483,12964.783633517,19000.202105144,-16829.26577034
811,4.551290690902519,1.6745676810679653,203129001637.69003,0.0035245009955796,-0.0005905007337721,0.0,-0.019132124942215,7365.188041617,10295.543786514,15230.975309425,-12977.817442272
812,3.124307355755621,2.5648485837262927,209773205144.1206,0.0038220922184989,-0.0020492785194109,0.0,-0.028479123351372,10429.550411484,15561.55775944,22520.436553753,-20973.718959665
813,6.013258497934764,1.971732127840249,203976471547.834,0.0043785356643836,-0.0004870903590962,0.0,-0.022415430377219,8816.9794763859,12157.820326101,18071.20270778,-15094.255446823
814,3.637212568500788,1.5104603756790125,197531644617.71887,0.0030875822755926,-0.0006993452279824,0.0,-0.01775939119366,6539.7506546574,9261.2279556179,13639.882764754,-11839.255208679
815,2.497283456226173,2.303569501963726,195745496560.85406,0.0035578411126993,-0.0020733331444245,0.0,-0.027419638177607,9298.6902678413,13959.529332184,20161.264125425,-18924.96280329
816,3.3883909586393397,2.8292006251828075,193670253088.7868,0.0045436307166611,-0.0024675566371399,0.0,-0.03402782821305,11491.605091994,17162.205576948,24829.227707393,-23151.76793796
817,3.9967093178478703,1.81675414064992,200390063853.65396,0.0035161424905522,-0.000949887275721,0.0,-0.021066606018224,7782.2198525038,11118.824055361,16326.37353811,-14347.764984321
818,5.099627927985432,2.0486837535408893,202472314738.9933,0.0041486416613061,-0.0008727650207884,0.0,-0.023495290191226,8906.9630203408,12570.335341895,18535.263074626,-16010.561656228
819,3.671642905333661,3.21200168369654,206810968986.93103,0.0047657111093571,-0.00267765345675,0.0,-0.036182097815011,13007.697045896,19474.885907003,28151.941869059,-26334.266797893
820,4.762073714688762,2.227643103059433,197714376510.6983,0.0043159753685926,-0.0012253919573307,0.0,-0.026184835702455,9511.6414310937,13626.108566216,19989.807530424,-17632.369868397
821,2.0169162453099903,2.196502079298527,199971517999.5877,0.0032038712889231,-0.0020518083700091,0.0,-0.025603292907705,8785.9749981643,13291.212265361,19147.897992656,-18149.415338851
822,5.3348683167945214,3.524859455013228,204415827970.11127,0.0057805172358223,-0.0025641084104019,0.0,-0.040134682611771,14563.334941379,21441.812540412,31167.6442297,-28526.622824006
823,3.4936916285321904,2.402931853232325,208022346932.07483,0.0038196717695731,-0.0017617423424552,0.0,-0.026890329690561,9896.5057456611,14609.686538542,21217.68172407,-19488.092338317
824,4.607784888658835,2.12793686775624,202312738427.4117,0.0040514956513806,-0.0011252211034206,0.0,-0.02444264410292,9098.9948929911,13019.399909954,19107.494830376,-16826.287731636
825,6.181282258978836,3.401781946114071,191419991052.55032,0.0063709760613627,-0.0022974579251816,0.0,-0.041333742900573,14283.774605031,20749.4787325,30297.181245932,-27237.117923305
826,2.7336346055953604,2.443602742875202,200688663707.7828,0.0037134364884747,-0.0021182412460726,0.0,-0.028367643020952,9882.6584330096,14812.679935026,21404.608686893,-20051.305336449
827,3.0903395408178427,2.5141382262230034,212159224833.37463,0.0037144159022125,-0.0019777769267175,0.0,-0.027601250445272,10229.455498196,15255.324085609,22080.928448896,-20551.035593754
828,5.369791806317646,2.306441940621497,197317634917.66895,0.004648311308736,-0.0011287816173982,0.0,-0.027153171198429,9945.4040289649,14131.903338403,20789.336438942,-18130.959056278
829,4.437489715674683,2.073573804700926,193340098927.16815,0.0041103134507638,-0.0011648358518562,0.0,-0.024925229911278,8854.9038762856,12684.003264048,18608.355104526,-16411.542463368
830,1.945813815001436,2.292663432006685,196748407931.46097,0.0033581992260784,-0.0022285413712158,0.0,-0.027166330129666,9135.2697134989,13864.376402371,19952.533871863,-18989.249847989
831,2.9920860074480204,2.5076310045235,199902854934.3633,0.003897362306949,-0.0021225051624642,0.0,-0.029220354476969,10183.04046286,15211.023568332,22004.89673472,-20523.641051137
832,5.910390353533247,2.0472169145373367,190612195104.5861,0.0047309367149256,-0.0006530672664137,0.0,-0.024915181249709,9080.7669697228,12605.263608678,18693.00856206,-15767.05647497
833,3.674704689503729,2.057304227765028,211028699062.374,0.0034718958858113,-0.001279592063489,0.0,-0.022676388873464,8624.3514811277,12545.250994866,18309.506809655,-16490.316860751
834,4.5763199919538335,2.47964059002016,188637341722.3612,0.0047412095573659,-0.0016753233456245,0.0,-0.030571250040603,10427.386331174,15128.50047687,22099.05570193,-19833.442932927
835,2.238697175276821,2.285959686079132,198436244533.68237,0.0033954865164453,-0.0021068392386218,0.0,-0.02684806151482,9174.6565138955,13839.97798722,19956.954009504,-18848.670137392
836,2.6813925460583663,1.5033194588184475,201524074563.6805,0.0026552025291365,-0.0009803198820802,0.0,-0.017351701070874,6301.1512184109,9166.8623037702,13378.330336568,-12050.879299166
837,2.5480643353243178,2.6033220485737383,201904136645.7384,0.0038001057266093,-0.0023585618766248,0.0,-0.030050186202234,10448.038579158,15761.269560786,22727.229776012,-21465.782167991
838,5.483472046797526,1.2341734626999794,204161335490.94855,0.0033835215242778,-1.2232381045242e-05,0.0,-0.013970016936125,5899.2661169714,7702.6255813091,11672.338007893,-8957.7901954719
839,1.3180701668390036,2.6967848261864664,192360666411.0848,0.0037867770341387,-0.0030041128265721,0.0,-0.032712423538674,10530.734873656,16255.909130919,23265.71381559,-22613.202505245
840,2.1299402739605364,3.505393125631536,202412528953.4392,0.0047812408589663,-0.0035792809631212,0.0,-0.040398359228578,13780.705979219,21152.910801947,30329.724044192,-29275.280024349
841,3.240333627513252,3.105217475379208,207092936457.2761,0.0044865805917296,-0.0026806866542997,0.0,-0.034940162646741,12506.853965143,18810.816528542,27151.156135441,-25547.006852707
842,3.780586350781339,2.0625034493442764,208319637303.07343,0.0035614720165642,-0.0012698304595743,0.0,-0.023026709899028,8667.5249547366,12582.16423146,18376.066246378,-16504.451931573
843,3.1772539457896265,2.155115995333755,206976973724.70187,0.0034593015307835,-0.0015744821675465,0.0,-0.024237840408163,8885.6238332163,13105.414520404,19038.798920972,-17465.865715861
844,1.6997431979823732,2.5477920319819867,206701664537.89172,0.0034397968677687,-0.0025005097133935,0.0,-0.028748447618639,10049.503779857,15382.301403107,22075.764863535,-21234.294832296
845,5.9886743212040185,2.238153758097487,192712197803.39517,0.0049277315070618,-0.0008632232852513,0.0,-0.026955765240466,9822.9664228536,13755.287913519,20336.947596544,-17372.232461308
846,4.402312854290922,2.259091218508705,196736503102.7873,0.0042324084724276,-0.0013877271355239,0.0,-0.026698878441835,9551.4951695686,13795.506182753,20182.440552392,-18003.038724198
847,5.307340448078588,1.6841723217275024,191975399356.6268,0.0040420069075748,-0.0004050823364565,0.0,-0.020338206241859,7568.9338364316,10393.930178018,15471.582987896,-12844.161207661
848,3.036076892649628,2.797174546619505,200428616976.1476,0.0042206733993885,-0.002457618307976,0.0,-0.032517101730944,11292.036358682,16950.996205282,24482.218357303,-22979.19230449
849,5.887134386226565,2.054344148810436,204993733392.2715,0.0043980583563036,-0.0006229740382971,0.0,-0.023249137532127,9102.7497554731,12646.821166086,18748.965710996,-15834.406049841
850,4.62823683905155,1.350016417399995,205588922172.25888,0.0031648896654648,-0.0002366796149602,0.0,-0.015213177490583,6149.9741276651,8351.8952587091,12480.485866953,-10189.233280066
851,3.292945808967805,2.2063349746139416,192615063061.07584,0.003821565005925,-0.0017187432014211,0.0,-0.02666290711233,9105.6966450661,13419.055581082,19499.727820328,-17869.524010355
852,2.2102726266819985,1.8663635273671857,195810209998.63657,0.002954811332676,-0.0016181828230124,0.0,-0.022202942785048,7575.2702503013,11320.245070095,16374.137917325,-15279.923216218
853,5.513904146221858,3.035101403216708,202240781668.4876,0.0053796789257077,-0.0019404489748639,0.0,-0.034904941991959,12743.78759613,18512.675030888,27030.995756977,-24301.309448115
854,3.105308765543079,1.7526710967724577,206382635995.35364,0.0030149792287276,-0.0011224671884588,0.0,-0.019753952977078,7341.6347267437,10686.131815964,15592.85205756,-14055.545897471
855,6.151135215776678,3.0771877650705566,207209954915.9092,0.005530853911917,-0.0017469993240087,0.0,-0.034525004062643,13044.6059384,18799.652132075,27523.62800827,-24478.490686952
856,8.384836388525333,2.8338449847607285,197574546209.30777,0.0063969425402352,-0.0008062295931219,0.0,-0.033267568225383,12615.052890691,17459.764779386,25918.467531926,-21767.479738934
857,2.1106029323445643,2.2414839338852617,197458253471.67053,0.003324388854484,-0.002103465449751,0.0,-0.02645834831062,8977.3934900557,13566.066864523,19550.800473611,-18505.935827742
858,6.986645075206193,1.695751474552529,211530165596.3155,0.004288721767496,-8.6063383582571e-05,0.0,-0.018540861636513,7984.4921752018,10553.932804886,15922.900199011,-12464.088149905
859,3.6488335203326456,2.1394909680637864,190185605239.76263,0.0039367109377761,-0.0015346371880813,0.0,-0.026171784925566,8930.6425082403,13037.055746115,19004.615068039,-17198.22960664
860,3.076425959617737,2.470319965689234,193390018687.98975,0.004019724875688,-0.0021186819098202,0.0,-0.029751091034032,10059.998181248,14991.574621231,21704.445550595,-20181.43133762
861,4.000687976807275,1.6545141022322352,202778564639.9718,0.0033008171891537,-0.0007409977409729,0.0,-0.0189494195702,7167.164364857,10145.437698518,14944.305292482,-12963.736308671
862,7.300555706374904,1.9148915559873028,198957082866.2311,0.004922079566649,-0.0002116515881291,0.0,-0.022276809010404,8885.9586952356,11886.058586047,17856.903848009,-14242.785987427
863,2.345867370249876,1.5720569777356015,202749748359.81464,0.0025866714660016,-0.0011635731957575,0.0,-0.01804831766101,6487.9162416106,9561.3592011422,13893.906168164,-12732.574156943
864,3.759432379184059,1.7608316695835975,196850171249.7745,0.0034247128333115,-0.0009743557267882,0.0,-0.020788633020988,7517.3933840965,10770.421755503,15799.84509872,-13938.711543487
865,5.0414619190601,2.210936542913948,191914532338.2296,0.0045389110163231,-0.0011478834530175,0.0,-0.026764704975688,9510.090080698,13540.983536244,19906.175054185,-17410.403691016
866,3.331523901283902,1.6750636673471118,199419277561.5856,0.0031218550416172,-0.0009934930736703,0.0,-0.01952808641415,7097.0189695991,10232.536886586,14978.747928993,-13329.447063486
867,4.199988918034352,2.3832526460182724,210536584160.90063,0.0040106198601516,-0.0015030484262977,0.0,-0.026331688452118,9978.0327308252,14529.590967664,21198.14150651,-19118.899830455
868,3.4296929242992773,2.921885483029684,206441868923.17896,0.0043762868932009,-0.0024123434930781,0.0,-0.032970297711835,11852.610397861,17720.632548213,25627.923379749,-23930.029897915
869,3.901443967745144,2.521464054923179,201686859621.00485,0.0042234357564563,-0.0018320297675073,0.0,-0.02909658132618,10436.79438527,15343.083770459,22313.794774014,-20382.353069286
870,2.169323597192592,2.380993572272015,197026799907.0335,0.0035205451637274,-0.0022628970191142,0.0,-0.028169019999125,9520.1592751407,14406.635807261,20752.579570728,-19678.637498261
871,6.27793289315554,2.1776723665961946,195439447455.58133,0.0049045966396654,-0.0006804837313835,0.0,-0.025848656684149,9657.4764618074,13408.096991157,19882.397892623,-16774.44798113
872,7.704193769479171,1.4607116006543763,199379729722.03436,0.0045673319102722,0.0,0.0,-0.016896460590994,7250.8561576274,9182.0356056282,14069.965483213,-10256.017426213
873,4.903459147022748,2.9938843771553936,206337359330.72208,0.0050024231728367,-0.0020421326091389,0.0,-0.033761942064214,12452.219178736,18232.350302397,26551.405331524,-24123.834309561
874,2.53106238615912,1.8543283611103711,216157955928.13724,0.0027781871865716,-0.0013572162075062,0.0,-0.019974481814881,7600.5871749409,11265.351867015,16338.965509308,-15085.938839477
875,5.6110905750915165,1.9426399355266888,199794815859.86948,0.0042839583776613,-0.0005903814545371,0.0,-0.022555803223696,8617.4959322568,11961.517567367,17738.705848247,-14960.910174363
876,5.382756574762046,1.514061960863489,201282855941.5897,0.0036985543861888,-0.0002361694680123,0.0,-0.017421134086231,6939.7357812758,9377.0059609762,14037.225075668,-11372.397466021
877,3.270254962836841,2.8592106538419166,193963581228.2349,0.0045240140558567,-0.0025408264793604,0.0,-0.034341453591325,11579.454087295,17336.030275618,25060.36270925,-23441.403953844
878,3.6523301200197777,2.3214494420636345,197660947463.0468,0.0039910123258436,-0.0017015148071727,0.0,-0.027332389000071,9622.2499354178,14129.243683369,20556.422385522,-18748.30955119
879,5.604046130259659,1.399295919089492,206894271171.09857,0.0035584840815432,-0.0001011347768893,0.0,-0.015646675674752,6552.8950990705,8700.131981756,13105.284179396,-10331.032361842
880,3.4821521462135148,2.6263414582156184,211856748075.343,0.0039775702946726,-0.0019922986493138,0.0,-0.028867479112176,10742.183686436,15949.863317978,23119.725503159,-21395.856323555
881,3.907859401994672,1.2029704220629571,190939152128.16064,0.0029497214321098,-0.000268499977189,0.0,-0.014602432602124,5432.1856265219,7430.4299406446,11075.528454165,-9140.9130473038
882,4.344056722738974,1.8526979968283577,201874820161.15607,0.0036611870001099,-0.0008765297445026,0.0,-0.021318046346484,7995.6108202789,11353.363231518,16705.85255841,-14555.288243605
883,6.783259916949565,2.870223369684608,209018712785.93527,0.0054976680679416,-0.0012951458276137,0.0,-0.03189578717763,12398.663460602,17591.560751466,25892.003671554,-22533.876156208
884,2.39474038191836,3.144496659514272,202178162513.16714,0.0044141339139428,-0.0030611882587905,0.0,-0.036266770059879,12468.766011656,19000.795749979,27308.187911184,-26122.662411305
885,2.6018096748801804,1.582322185537781,190989332113.8629,0.0028604316169864,-0.0011626534779363,0.0,-0.019277633332491,6583.5315269695,9636.7683078543,14035.165397077,-12747.118318144
886,4.174330648702004,2.5726526134507703,199765206940.7316,0.0044249235410005,-0.0018251572648169,0.0,-0.029967360190859,10691.52889758,15665.005715378,22807.45781633,-20740.924661055
887,1.6220450625624694,1.8401661179886144,208461344206.85004,0.0025584869020074,-0.0016697062685311,0.0,-0.020577911293268,7345.6401944688,11131.309373369,16027.295405768,-15224.293673231
888,2.962435024902372,2.8910426108023164,203893923717.04465,0.0042222192646059,-0.0025520162915933,0.0,-0.033042090007559,11632.169573126,17510.424387527,25267.00750734,-23800.427630821
889,3.951031961124088,2.1085112145595133,204896342608.78827,0.0037339300560601,-0.0012929269659902,0.0,-0.023931059761585,8879.8503151042,12867.359163537,18803.895082773,-16847.903447489
890,6.535049837680148,2.057798661844049,191793731673.3108,0.0049634371261991,-0.0004858199033333,0.0,-0.024871955803844,9259.1076380292,12702.362364716,18914.26000285,-15679.084354249
891,2.9205693809470565,2.0906744378913333,195214555628.03067,0.0034945909906843,-0.0016724232545176,0.0,-0.024934419095751,8584.116835449,12704.766569642,18435.474856207,-16989.613160595
892,3.218396611280145,3.851805974580588,208776360680.7109,0.0053046218455042,-0.0035437872934308,0.0,-0.04301181832182,15336.199097845,23289.633494717,33509.935919883,-31916.640975681
893,3.744793792448554,2.3260778391983923,195647756333.8273,0.004073493295174,-0.0016945855296147,0.0,-0.027666261130763,9660.3047638006,14162.033447195,20615.335786843,-18761.437315589
894,2.6331458206098586,2.040142648080617,205941861083.89886,0.0031518110668928,-0.0016143953652591,0.0,-0.023070417989388,8328.6862389392,12386.058029738,17944.430976996,-16640.878678806
895,1.6546606670161124,3.229189234467238,200812634008.73395,0.0043626251024361,-0.0034214398335073,0.0,-0.037519724894195,12626.616085406,19469.268786228,27874.871795027,-27055.723932913
896,2.68777569468331,1.594901922273854,202833928139.8825,0.0027394477747303,-0.0010828519459825,0.0,-0.018294208192888,6650.2531949394,9716.8053321112,14160.316667088,-12829.719345616
897,4.306818650611102,1.9620486283330447,215136366079.54797,0.0035336684107163,-0.0009583776057351,0.0,-0.021192217753554,8402.5040347785,12007.554473157,17630.09700495,-15497.968273497
898,6.662625092869376,2.946004010843569,198705225887.18335,0.0058201157503261,-0.0014948643630289,0.0,-0.034445659129504,12659.690814927,18039.852922903,26512.664568473,-23214.251339527
899,4.51302773691609,2.3961240796461807,208487338816.60132,0.0041786701929345,-0.0014369198665943,0.0,-0.026726529778298,10096.278712348,14623.88018954,21373.834984841,-19139.613089394
900,4.022455564887958,2.249151090805416,200346519408.27133,0.0039999487703869,-0.0014718427713191,0.0,-0.026112332092031,9429.5998331574,13715.212734922,20017.71425953,-18026.362910606
901,2.871325140898432,2.283407940813191,202451729457.9307,0.0035597332662618,-0.0018619652700991,0.0,-0.026268268003564,9304.9183204423,13858.708884866,20067.960492195,-18646.487643303
902,5.385821017957617,1.7668714088422357,196961323146.93253,0.0040622044619642,-0.0004529518219816,0.0,-0.020801761931698,7900.1846410891,10894.357339044,16192.841408489,-13526.636018141
903,3.403037693439895,1.5516033398627236,197513054703.701,0.0030427088064182,-0.0008264484321834,0.0,-0.018254545477036,6644.1910337243,9495.5953134729,13941.538405939,-12256.833271529
904,2.333725019603321,1.9486297296780344,202056123439.3148,0.0029995777078363,-0.0016290532102501,0.0,-0.022464449203028,7914.9862797398,11820.705419239,17101.461721947,-15946.127529336
905,5.232692047395049,1.6591629827880954,206065999186.24704,0.0037112183708205,-0.0003710328890044,0.0,-0.018665823888127,7457.3858620103,10239.701522044,15242.554032446,-12652.102810307
